Source,File_Name,Cycle_Duration_sec,V_max,V_min,V_mean,C_rate_max,C_rate_min,C_rate_mean,Temp_max,Temp_mean,Target_Capacity_Ah,battery_id,cycle,chI,disI,SOH,RUL,SOC (%),Current (A),Ambient Temp (°C),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
CSV_2,0,5261.233654965458,0.0,0.0,3.842192606179845,0.0,0.0,98.56118468894178,0.0,35.13460334137136,1.969188770953905,0,0.0,0.0,0.0,0.0,0.0,65.6396256984635,98.56118468894178,24.50179745733536,12.345980417221549,Slow,97.5308039165557,LiFePO4,437.0,Model B,2.0
CSV_2,0,1584.568266217053,0.0,0.0,3.966804980282274,0.0,0.0,35.956489403687115,0.0,28.845876109022704,0.5730312255315337,0,0.0,0.0,0.0,0.0,0.0,19.101040851051124,35.956489403687115,33.44868567312249,4.598135106638488,Slow,99.0803729786723,LiFePO4,270.0,Model A,0.0
CSV_2,0,4776.8558972993815,0.0,0.0,3.5977558783294192,0.0,0.0,96.50219368668336,0.0,34.14794000065855,0.527088376510493,0,0.0,0.0,0.0,0.0,0.0,17.569612550349767,96.50219368668336,16.454698955573367,9.220399707132891,Fast,98.15592005857344,Li-ion,166.0,Model B,1.0
CSV_2,0,5637.487063330456,0.0,0.0,3.5209815129108746,0.0,0.0,45.05337054121783,0.0,27.78460943383577,2.1926166549396235,0,0.0,0.0,0.0,0.0,0.0,73.08722183132079,45.05337054121783,20.61201626475832,12.873434706772349,Normal,97.42531305864551,Li-ion,724.0,Model B,2.0
CSV_2,0,2465.819343719703,0.0,0.0,3.7155509591138336,0.0,0.0,44.69607142632301,0.0,24.57750924966998,0.49646011718332256,0,0.0,0.0,0.0,0.0,0.0,16.548670572777418,44.69607142632301,21.99875707141428,5.481058079621957,Normal,98.9037883840756,LiFePO4,399.0,Model C,1.0
CSV_2,0,6249.732045256645,0.0,0.0,3.993276533915653,0.0,0.0,40.63483938290551,0.0,31.937037537755188,2.5190221600839617,0,0.0,0.0,0.0,0.0,0.0,83.96740533613206,40.63483938290551,30.64851624425576,14.475405539884148,Fast,97.10491889202316,Li-ion,771.0,Model C,2.0
CSV_2,0,1382.1228331980255,0.0,0.0,3.641297416486064,0.0,0.0,58.72668466128267,0.0,38.56364196227903,2.2068540133225403,0,0.0,0.0,0.0,0.0,0.0,73.56180044408467,58.72668466128267,34.85029240323942,7.525887166426553,Slow,98.49482256671467,LiFePO4,877.0,Model B,0.0
CSV_2,0,6262.877181949836,0.0,0.0,3.9714027033274415,0.0,0.0,23.87305388606384,0.0,38.58279040030925,0.5196417077331295,0,0.0,0.0,0.0,0.0,0.0,17.32139025777098,23.87305388606384,19.81341029514306,11.493649563389896,Normal,97.70127008732202,Li-ion,931.0,Model A,2.0
CSV_2,0,3961.9743038565903,0.0,0.0,4.178938432275089,0.0,0.0,59.834033682221005,0.0,26.838105562109806,0.5290618280300182,0,0.0,0.0,0.0,0.0,0.0,17.635394267667273,59.834033682221005,32.48614668274161,7.726417080178563,Slow,98.45471658396428,Li-ion,331.0,Model A,1.0
CSV_2,0,2505.527639589867,0.0,0.0,3.565730501052593,0.0,0.0,58.75343311690036,0.0,30.5535493244339,2.9639268619531736,0,0.0,0.0,0.0,0.0,0.0,98.7975620651058,58.75343311690036,31.612455208635826,9.947455068907356,Normal,98.01050898621853,Li-ion,936.0,Model C,1.0
CSV_2,0,2002.668869963808,0.0,0.0,3.970821482757589,0.0,0.0,78.5711631344383,0.0,24.232717971397225,1.310531148541525,0,0.0,0.0,0.0,0.0,0.0,43.68437161805083,78.5711631344383,19.493147952835333,6.177339021088803,Normal,98.76453219578224,Li-ion,167.0,Model B,0.0
CSV_2,0,6919.8430054942355,0.0,0.0,3.8106251535132,0.0,0.0,85.0284965743827,0.0,39.91262218997767,1.3007337970806057,0,0.0,0.0,0.0,0.0,0.0,43.357793236020186,85.0284965743827,22.98665160398445,13.774413834486332,Normal,97.24511723310272,Li-ion,605.0,Model B,2.0
CSV_2,0,1635.9935254869404,0.0,0.0,4.107699578064254,0.0,0.0,49.639721528118166,0.0,39.62235815735872,2.4945588315952567,0,0.0,0.0,0.0,0.0,0.0,83.15196105317523,49.639721528118166,23.193457385850383,8.41092919036967,Normal,98.31781416192608,LiFePO4,127.0,Model A,0.0
CSV_2,0,2394.560519615554,0.0,0.0,3.62400485261317,0.0,0.0,37.20999244163444,0.0,32.990178594148944,2.8575711589364183,0,0.0,0.0,0.0,0.0,0.0,95.25237196454728,37.20999244163444,34.56441337053117,9.73790602740086,Slow,98.05241879451982,LiFePO4,727.0,Model A,0.0
CSV_2,0,3286.934084598276,0.0,0.0,3.984838166558316,0.0,0.0,33.3401407585385,0.0,36.08828119354946,2.9622028723217513,0,0.0,0.0,0.0,0.0,0.0,98.74009574405838,33.3401407585385,18.617838027577967,11.30660507548911,Slow,97.73867898490218,Li-ion,150.0,Model A,1.0
CSV_2,0,4921.409093766723,0.0,0.0,4.086680702753677,0.0,0.0,27.516145303438478,0.0,34.302003225674,2.334121100199143,0,0.0,0.0,0.0,0.0,0.0,77.80403667330475,27.516145303438478,30.98315942209564,12.440592402958275,Slow,97.51188151940836,LiFePO4,792.0,Model C,2.0
CSV_2,0,4468.80651165659,0.0,0.0,4.161229953631817,0.0,0.0,15.18828239791224,0.0,31.863164380789364,1.3159008809334727,0,0.0,0.0,0.0,0.0,0.0,43.86336269778242,15.18828239791224,21.6838542834622,9.993002064562743,Slow,98.00139958708743,LiFePO4,359.0,Model B,1.0
CSV_2,0,1953.8609544738838,0.0,0.0,3.978273619802752,0.0,0.0,40.8203180951242,0.0,21.066959939777952,0.5254519350864058,0,0.0,0.0,0.0,0.0,0.0,17.51506450288019,40.8203180951242,29.61740691552321,4.642796992235524,Fast,99.0714406015529,Li-ion,690.0,Model C,0.0
CSV_2,0,2938.367902429288,0.0,0.0,3.8480223348058993,0.0,0.0,34.322292291770495,0.0,29.09528685105322,2.3982966730040793,0,0.0,0.0,0.0,0.0,0.0,79.94322243346932,34.322292291770495,23.400220085913254,9.532991995377916,Normal,98.09340160092442,LiFePO4,884.0,Model B,1.0
CSV_2,0,2632.5106265161444,0.0,0.0,3.93249306814085,0.0,0.0,96.97756472797666,0.0,33.49572604334821,1.8076914742866736,0,0.0,0.0,0.0,0.0,0.0,60.256382476222456,96.97756472797666,26.5671952623308,8.343870185028734,Normal,98.33122596299424,Li-ion,719.0,Model C,1.0
CSV_2,0,2481.257126942048,0.0,0.0,4.1082334891351024,0.0,0.0,60.19379436250395,0.0,33.55063227767369,1.445399424966836,0,0.0,0.0,0.0,0.0,0.0,48.17998083222786,60.19379436250395,31.652235466522622,7.532721109581256,Normal,98.49345577808374,LiFePO4,685.0,Model B,1.0
CSV_2,0,3666.866018879922,0.0,0.0,3.8994268226471807,0.0,0.0,41.25493351274568,0.0,27.46245236844767,2.747156839755787,0,0.0,0.0,0.0,0.0,0.0,91.57189465852623,41.25493351274568,31.08331129967768,11.044586822015251,Fast,97.79108263559696,LiFePO4,786.0,Model A,1.0
CSV_2,0,5424.188715549941,0.0,0.0,3.521270941787786,0.0,0.0,62.24208408943264,0.0,38.833839733160616,0.6002332022266087,0,0.0,0.0,0.0,0.0,0.0,20.00777340755362,62.24208408943264,32.32846367079401,10.47567609529952,Slow,97.9048647809401,LiFePO4,283.0,Model A,2.0
CSV_2,0,2504.7175933034155,0.0,0.0,4.151664086854884,0.0,0.0,22.527703121112594,0.0,23.34714064473562,1.6300877815853196,0,0.0,0.0,0.0,0.0,0.0,54.336259386177325,22.527703121112594,16.19234650689318,7.36294443668928,Normal,98.52741111266216,LiFePO4,122.0,Model A,1.0
CSV_2,0,3400.0732782178884,0.0,0.0,3.982668725722093,0.0,0.0,49.96393742819826,0.0,30.00718892431121,0.3306548408720315,0,0.0,0.0,0.0,0.0,0.0,11.021828029067716,49.96393742819826,28.841011060794894,6.773774845193792,Slow,98.64524503096123,LiFePO4,885.0,Model C,1.0
CSV_2,0,3545.504561046974,0.0,0.0,3.973559370044073,0.0,0.0,66.36108892789574,0.0,33.81767953101645,1.5653837333841407,0,0.0,0.0,0.0,0.0,0.0,52.17945777947136,66.36108892789574,17.79974753443526,9.22416875586741,Slow,98.15516624882652,LiFePO4,228.0,Model A,1.0
CSV_2,0,7058.739176612461,0.0,0.0,3.650972606678402,0.0,0.0,54.000804861320624,0.0,33.942716117836184,0.45201884434096073,0,0.0,0.0,0.0,0.0,0.0,15.06729481136536,54.000804861320624,23.31637136036822,12.25430495842183,Fast,97.54913900831563,LiFePO4,390.0,Model B,2.0
CSV_2,0,6927.998141274413,0.0,0.0,3.96121982916286,0.0,0.0,46.160092058889184,0.0,32.972779135376314,0.6208083739237943,0,0.0,0.0,0.0,0.0,0.0,20.693612464126478,46.160092058889184,25.971768301093768,12.30553922063405,Fast,97.5388921558732,Li-ion,931.0,Model C,2.0
CSV_2,0,6000.825496512456,0.0,0.0,3.775705083957911,0.0,0.0,99.44635500097284,0.0,25.505764269037204,0.6173208662981832,0,0.0,0.0,0.0,0.0,0.0,20.57736220993944,99.44635500097284,23.054789694936616,10.638636180216132,Slow,97.87227276395676,Li-ion,600.0,Model B,2.0
CSV_2,0,2649.953524915111,0.0,0.0,3.955863083929045,0.0,0.0,89.22832859340343,0.0,23.12413137373244,2.0528678157133715,0,0.0,0.0,0.0,0.0,0.0,68.42892719044572,89.22832859340343,25.392233516060152,8.25814393503545,Normal,98.34837121299292,Li-ion,285.0,Model C,1.0
CSV_2,0,1608.223884550018,0.0,0.0,3.5746151212155937,0.0,0.0,66.10653623434962,0.0,32.71880653653422,2.314321174016643,0,0.0,0.0,0.0,0.0,0.0,77.1440391338881,66.10653623434962,34.93052617597238,7.7267865676183645,Normal,98.45464268647632,Li-ion,578.0,Model B,0.0
CSV_2,0,3101.4248263237487,0.0,0.0,3.960491713222125,0.0,0.0,61.24396250640545,0.0,31.986042322788755,1.875095665762331,0,0.0,0.0,0.0,0.0,0.0,62.503188858744366,61.24396250640545,17.704346274257095,9.031996040081864,Fast,98.19360079198364,LiFePO4,670.0,Model B,1.0
CSV_2,0,2800.767296602985,0.0,0.0,4.199589608039467,0.0,0.0,65.85944318421257,0.0,23.58712020578482,2.897865880881263,0,0.0,0.0,0.0,0.0,0.0,96.59552936270876,65.85944318421257,28.509120906728512,9.899087057039935,Fast,98.020182588592,LiFePO4,591.0,Model C,1.0
CSV_2,0,4235.5548008783635,0.0,0.0,3.533748427202389,0.0,0.0,28.118089704018992,0.0,34.10278291141127,1.3121505647140008,0,0.0,0.0,0.0,0.0,0.0,43.73835215713336,28.118089704018992,22.920019327712303,9.774771754647183,Fast,98.04504564907056,LiFePO4,612.0,Model C,1.0
CSV_2,0,5866.367460406758,0.0,0.0,4.184021928954922,0.0,0.0,45.56239689378867,0.0,29.10343983467313,1.071422632961024,0,0.0,0.0,0.0,0.0,0.0,35.714087765367466,45.56239689378867,17.660195978146575,11.388608963900303,Fast,97.72227820721994,Li-ion,742.0,Model A,2.0
CSV_2,0,6349.937633273148,0.0,0.0,3.7848355725060094,0.0,0.0,13.55135796018094,0.0,33.35521183206306,2.6452176461115426,0,0.0,0.0,0.0,0.0,0.0,88.17392153705143,13.55135796018094,18.17473526748619,14.89581449244621,Fast,97.02083710151076,Li-ion,166.0,Model A,2.0
CSV_2,0,6269.18451246305,0.0,0.0,4.109527415236082,0.0,0.0,52.7991433738144,0.0,36.74734159540301,0.9037087640025221,0,0.0,0.0,0.0,0.0,0.0,30.123625466750735,52.7991433738144,33.98546212491234,12.050749064861929,Fast,97.58985018702762,Li-ion,904.0,Model B,2.0
CSV_2,0,3358.0533673384066,0.0,0.0,4.047669838840792,0.0,0.0,58.87221255618969,0.0,23.394568571538464,2.90070085648965,0,0.0,0.0,0.0,0.0,0.0,96.690028549655,58.87221255618969,32.59202993423524,10.668192866251903,Fast,97.86636142674962,LiFePO4,566.0,Model B,1.0
CSV_2,0,5323.406060764098,0.0,0.0,3.8969113826906674,0.0,0.0,30.497476249288862,0.0,20.38289735993673,0.3328170816625041,0,0.0,0.0,0.0,0.0,0.0,11.09390272208347,30.497476249288862,33.140839208300434,8.967459532940035,Normal,98.206508093412,Li-ion,384.0,Model B,2.0
CSV_2,0,3077.0051851453204,0.0,0.0,4.016914446475929,0.0,0.0,96.76259624489624,0.0,35.58205172791574,2.9186728321106257,0,0.0,0.0,0.0,0.0,0.0,97.28909440368751,96.76259624489624,34.83065551654773,10.917175619281997,Fast,97.8165648761436,LiFePO4,700.0,Model C,1.0
CSV_2,0,1565.433259411096,0.0,0.0,4.114960892910943,0.0,0.0,91.85091498435176,0.0,32.19394850305232,0.4165317622665555,0,0.0,0.0,0.0,0.0,0.0,13.884392075551853,91.85091498435176,19.16630780017036,4.478129889223398,Fast,99.10437402215533,Li-ion,516.0,Model C,0.0
CSV_2,0,5409.391593617654,0.0,0.0,3.7828982251557233,0.0,0.0,74.99289119103153,0.0,33.992791392442435,2.706086406984792,0,0.0,0.0,0.0,0.0,0.0,90.2028802328264,74.99289119103153,22.10878674728124,13.72282746128796,Normal,97.2554345077424,LiFePO4,199.0,Model A,2.0
CSV_2,0,1258.965315418727,0.0,0.0,3.728923213094267,0.0,0.0,58.00479658888264,0.0,36.76309949977285,1.7247929945330096,0,0.0,0.0,0.0,0.0,0.0,57.49309981776699,58.00479658888264,28.384380598497334,6.461372903958558,Normal,98.70772541920827,Li-ion,288.0,Model B,0.0
CSV_2,0,3655.0955247509314,0.0,0.0,3.967315369894509,0.0,0.0,88.29722436829165,0.0,36.056218696490006,2.981004949522111,0,0.0,0.0,0.0,0.0,0.0,99.36683165073704,88.29722436829165,24.676050797212945,11.847674079515423,Slow,97.63046518409692,LiFePO4,989.0,Model A,1.0
CSV_2,0,3176.275615812454,0.0,0.0,4.0654921593588815,0.0,0.0,21.758710944111662,0.0,39.21840293857649,0.49925072478557697,0,0.0,0.0,0.0,0.0,0.0,16.641690826185897,21.758710944111662,23.36779066756667,7.204498599088752,Fast,98.55910028018224,Li-ion,957.0,Model C,1.0
CSV_2,0,5360.265231113114,0.0,0.0,4.033599594343631,0.0,0.0,81.14588148473965,0.0,30.718701577042363,1.7954065678835665,0,0.0,0.0,0.0,0.0,0.0,59.84688559611888,81.14588148473965,22.156224986711862,11.973092179648498,Fast,97.6053815640703,Li-ion,487.0,Model C,2.0
CSV_2,0,5797.472836562272,0.0,0.0,4.058469554201045,0.0,0.0,21.23387325701635,0.0,29.769912653198105,2.917116846171567,0,0.0,0.0,0.0,0.0,0.0,97.2372282057189,21.23387325701635,26.875612638869043,14.402402649282346,Fast,97.11951947014352,LiFePO4,340.0,Model C,2.0
CSV_2,0,3024.567815827703,0.0,0.0,3.804908320369053,0.0,0.0,81.47895962944649,0.0,28.0377439978146,1.712364179259402,0,0.0,0.0,0.0,0.0,0.0,57.078805975313394,81.47895962944649,26.51186857280164,8.456616131750433,Fast,98.3086767736499,LiFePO4,881.0,Model A,1.0
CSV_2,0,6069.762086669122,0.0,0.0,4.072483951322515,0.0,0.0,34.819081142622125,0.0,23.07382085688409,1.9993763229652086,0,0.0,0.0,0.0,0.0,0.0,66.64587743217362,34.819081142622125,18.2291566812848,12.916210034826664,Slow,97.41675799303466,Li-ion,830.0,Model C,2.0
CSV_2,0,2963.5005630296023,0.0,0.0,3.584146338759426,0.0,0.0,88.93815229163701,0.0,31.45214465764045,2.1785214602584664,0,0.0,0.0,0.0,0.0,0.0,72.61738200861555,88.93815229163701,24.434796750368783,9.319449337520584,Normal,98.13611013249589,LiFePO4,516.0,Model B,1.0
CSV_2,0,3877.9581599193675,0.0,0.0,3.8811423685725943,0.0,0.0,94.9637884442858,0.0,25.54025048651957,1.527260874872988,0,0.0,0.0,0.0,0.0,0.0,50.90869582909959,94.9637884442858,26.069435524197,9.20850031566897,Normal,98.1582999368662,Li-ion,275.0,Model A,1.0
CSV_2,0,5562.111162084804,0.0,0.0,3.504031062348685,0.0,0.0,23.391637246460405,0.0,38.42615024425951,1.9944068162269717,0,0.0,0.0,0.0,0.0,0.0,66.48022720756572,23.391637246460405,26.40573877462781,12.970473264375713,Fast,97.40590534712486,LiFePO4,486.0,Model C,2.0
CSV_2,0,5357.521375348731,0.0,0.0,3.727210080930189,0.0,0.0,51.640804455885416,0.0,31.663816085541956,1.8776486421923706,0,0.0,0.0,0.0,0.0,0.0,62.58828807307902,51.640804455885416,19.202143858247037,12.15360711813762,Fast,97.56927857637248,Li-ion,570.0,Model A,2.0
CSV_2,0,7124.2108338732,0.0,0.0,3.7565230744099782,0.0,0.0,98.28886403464166,0.0,31.856803610162203,2.73312662832567,0,0.0,0.0,0.0,0.0,0.0,91.104220944189,98.28886403464166,29.845427845045734,16.042788496985892,Fast,96.79144230060282,LiFePO4,952.0,Model A,2.0
CSV_2,0,2550.9661452955916,0.0,0.0,3.777320884126479,0.0,0.0,53.5066692375832,0.0,27.0984932175402,0.42270522692193624,0,0.0,0.0,0.0,0.0,0.0,14.090174230731208,53.5066692375832,15.503981896421394,5.6024419075463365,Slow,98.87951161849074,Li-ion,332.0,Model C,1.0
CSV_2,0,5173.907481237494,0.0,0.0,3.986827044682904,0.0,0.0,87.71927702630906,0.0,21.03978703955415,1.0586006118990219,0,0.0,0.0,0.0,0.0,0.0,35.28668706330073,87.71927702630906,22.09663711086325,10.002306317972597,Slow,97.99953873640548,Li-ion,762.0,Model C,2.0
CSV_2,0,4858.091449654665,0.0,0.0,3.771990670889242,0.0,0.0,62.98583699181879,0.0,20.63487530745977,2.8661110070067086,0,0.0,0.0,0.0,0.0,0.0,95.53703356689029,62.98583699181879,30.604252970712672,12.555944679348984,Normal,97.4888110641302,Li-ion,551.0,Model A,2.0
CSV_2,0,6690.59072694018,0.0,0.0,3.814085535835772,0.0,0.0,43.77969171276417,0.0,28.466702883063952,2.7037122165054743,0,0.0,0.0,0.0,0.0,0.0,90.12374055018248,43.77969171276417,26.277858421108046,15.222009292412572,Fast,96.95559814151748,LiFePO4,376.0,Model A,2.0
CSV_2,0,2138.1728498692505,0.0,0.0,3.666280891612029,0.0,0.0,35.72051999732832,0.0,21.69130756194476,1.530273232521425,0,0.0,0.0,0.0,0.0,0.0,51.009107750714165,35.72051999732832,20.223248650217204,6.604705279340238,Fast,98.67905894413197,Li-ion,328.0,Model C,0.0
CSV_2,0,5710.7889815215985,0.0,0.0,3.761276254140538,0.0,0.0,28.290078197747853,0.0,32.136939110802786,1.974358014064149,0,0.0,0.0,0.0,0.0,0.0,65.8119338021383,28.290078197747853,28.899062386860955,12.829095008871496,Fast,97.4341809982257,LiFePO4,270.0,Model B,2.0
CSV_2,0,4609.61169761261,0.0,0.0,3.659088739084206,0.0,0.0,78.56183722399275,0.0,37.61946011279315,1.0489291940490584,0,0.0,0.0,0.0,0.0,0.0,34.96430646830194,78.56183722399275,26.34781888312147,10.031426797961158,Fast,97.99371464040776,LiFePO4,834.0,Model A,1.0
CSV_2,0,2847.995218727433,0.0,0.0,3.5512371466379107,0.0,0.0,44.78864561407251,0.0,37.65829633037444,0.8079271312541556,0,0.0,0.0,0.0,0.0,0.0,26.93090437513852,44.78864561407251,30.924872189127743,7.18500895017486,Slow,98.56299820996504,LiFePO4,312.0,Model A,1.0
CSV_2,0,4046.609484883045,0.0,0.0,3.922414015366965,0.0,0.0,56.0147915980676,0.0,33.180908202644645,1.5519856933379519,0,0.0,0.0,0.0,0.0,0.0,51.7328564445984,56.0147915980676,29.700503723796466,9.865979183588603,Normal,98.02680416328228,Li-ion,381.0,Model B,1.0
CSV_2,0,3202.6595824187866,0.0,0.0,3.967748958988512,0.0,0.0,54.30929320010637,0.0,24.224636629458622,1.2540510156703426,0,0.0,0.0,0.0,0.0,0.0,41.80170052234475,54.30929320010637,27.20215844072469,7.749455166505151,Normal,98.45010896669896,LiFePO4,140.0,Model C,1.0
CSV_2,0,4675.880416730764,0.0,0.0,3.93364324220673,0.0,0.0,61.95511263098181,0.0,37.25993662717744,1.8758715019973544,0,0.0,0.0,0.0,0.0,0.0,62.529050066578485,61.95511263098181,24.76355350621628,11.483727691258304,Slow,97.70325446174834,LiFePO4,221.0,Model C,1.0
CSV_2,0,6534.003664887996,0.0,0.0,3.824445830660401,0.0,0.0,87.9019431062097,0.0,37.72186870626416,0.509883519805459,0,0.0,0.0,0.0,0.0,0.0,16.996117326848633,87.9019431062097,17.663642513350467,11.810904391777855,Fast,97.63781912164444,LiFePO4,326.0,Model B,2.0
CSV_2,0,4615.829906473213,0.0,0.0,3.765850046125461,0.0,0.0,98.26654092250864,0.0,23.933071699059173,2.93086598069865,0,0.0,0.0,0.0,0.0,0.0,97.695532689955,98.26654092250864,20.22666035770768,12.492305089552394,Normal,97.50153898208951,Li-ion,393.0,Model C,1.0
CSV_2,0,4990.334509959504,0.0,0.0,4.104333554700278,0.0,0.0,46.68257877164353,0.0,34.748521715413546,2.9627690100949278,0,0.0,0.0,0.0,0.0,0.0,98.75896700316426,46.68257877164353,23.381989458341707,13.606394588650424,Normal,97.27872108226993,LiFePO4,699.0,Model C,2.0
CSV_2,0,4312.487082688256,0.0,0.0,3.863357249595353,0.0,0.0,84.47670298956727,0.0,25.73039097854246,2.185036627853312,0,0.0,0.0,0.0,0.0,0.0,72.83455426177707,84.47670298956727,26.985985740127774,10.917812654638556,Slow,97.81643746907228,LiFePO4,366.0,Model A,1.0
CSV_2,0,1506.9930386728554,0.0,0.0,3.835427314340812,0.0,0.0,78.80750151892458,0.0,36.0528062470586,1.747460189129125,0,0.0,0.0,0.0,0.0,0.0,58.24867297097084,78.80750151892458,25.2741571043061,6.808119847947106,Fast,98.63837603041058,LiFePO4,640.0,Model A,0.0
CSV_2,0,2597.1513412565655,0.0,0.0,3.517949446064505,0.0,0.0,61.6176056310016,0.0,39.94475799807205,1.135724563973085,0,0.0,0.0,0.0,0.0,0.0,37.8574854657695,61.6176056310016,20.76369051919059,7.497266813826196,Normal,98.50054663723476,LiFePO4,858.0,Model A,1.0
CSV_2,0,4152.010376592496,0.0,0.0,3.738873479338309,0.0,0.0,96.04424292507396,0.0,20.600520106587854,2.497246553208761,0,0.0,0.0,0.0,0.0,0.0,83.24155177362537,96.04424292507396,15.129287155794213,10.958784672611351,Fast,97.80824306547773,Li-ion,927.0,Model B,1.0
CSV_2,0,3061.411702468228,0.0,0.0,3.7661369331501,0.0,0.0,28.04270639755625,0.0,37.94731731581864,2.1487741658954738,0,0.0,0.0,0.0,0.0,0.0,71.62580552984913,28.04270639755625,24.92478443801628,9.730616840155928,Normal,98.05387663196882,Li-ion,550.0,Model C,1.0
CSV_2,0,2290.581586567166,0.0,0.0,3.7791759466278303,0.0,0.0,19.83377892786593,0.0,32.45261067197316,0.7390657362312065,0,0.0,0.0,0.0,0.0,0.0,24.63552454104022,19.83377892786593,20.712519771244864,6.035770075327288,Slow,98.79284598493454,LiFePO4,548.0,Model C,0.0
CSV_2,0,4224.79705151063,0.0,0.0,3.9061206584591326,0.0,0.0,86.85657702598799,0.0,39.467652383296425,2.7595033981333748,0,0.0,0.0,0.0,0.0,0.0,91.98344660444582,86.85657702598799,29.692166014210702,12.440328632040764,Fast,97.51193427359183,LiFePO4,855.0,Model A,1.0
CSV_2,0,3136.858760687102,0.0,0.0,3.873521782708815,0.0,0.0,49.52348349703735,0.0,29.300190350528556,2.5208505558925562,0,0.0,0.0,0.0,0.0,0.0,84.0283518630852,49.52348349703735,15.47892530540967,10.023175389412774,Slow,97.99536492211745,LiFePO4,160.0,Model A,1.0
CSV_2,0,2748.645859040488,0.0,0.0,3.925533564955412,0.0,0.0,86.22719687863544,0.0,36.947758611427474,2.8644597658881947,0,0.0,0.0,0.0,0.0,0.0,95.48199219627315,86.22719687863544,26.696556226115817,10.43905123349682,Normal,97.91218975330064,LiFePO4,601.0,Model B,1.0
CSV_2,0,3983.912504642285,0.0,0.0,4.03541828307949,0.0,0.0,90.37811846758734,0.0,21.247881371965544,2.259442672648572,0,0.0,0.0,0.0,0.0,0.0,75.3147557549524,90.37811846758734,33.82948475012131,10.361343668349072,Slow,97.92773126633018,Li-ion,246.0,Model C,1.0
CSV_2,0,1999.705548493039,0.0,0.0,4.069090017101265,0.0,0.0,15.62118342571643,0.0,26.705581001565918,1.9562210290266324,0,0.0,0.0,0.0,0.0,0.0,65.20736763422109,15.62118342571643,18.48818534222999,7.373016249140794,Slow,98.52539675017184,Li-ion,785.0,Model B,0.0
CSV_2,0,6766.474398452443,0.0,0.0,4.002686153358546,0.0,0.0,89.51182866874547,0.0,21.3403307550242,1.429256197984671,0,0.0,0.0,0.0,0.0,0.0,47.6418732661557,89.51182866874547,24.432989815011908,12.846991310020725,Slow,97.43060173799586,Li-ion,889.0,Model C,2.0
CSV_2,0,6406.212587515434,0.0,0.0,4.168866587168455,0.0,0.0,50.348714983248,0.0,39.50686266958141,2.818366905055836,0,0.0,0.0,0.0,0.0,0.0,93.9455635018612,50.348714983248,16.828439836342763,15.570138791232456,Normal,96.8859722417535,Li-ion,433.0,Model B,2.0
CSV_2,0,5445.723514443212,0.0,0.0,3.512762807873453,0.0,0.0,55.9389240103809,0.0,36.339478145436736,2.6383725016511024,0,0.0,0.0,0.0,0.0,0.0,87.94575005503675,55.9389240103809,27.513638245227053,13.777766291194803,Fast,97.24444674176104,LiFePO4,980.0,Model A,2.0
CSV_2,0,1837.282965530737,0.0,0.0,3.6370445899784825,0.0,0.0,66.39332599838892,0.0,37.05094842491941,0.42209040928671143,0,0.0,0.0,0.0,0.0,0.0,14.069680309557048,66.39332599838892,26.01063361192451,5.107813333294292,Slow,98.97843733334116,LiFePO4,990.0,Model B,0.0
CSV_2,0,5855.263526818158,0.0,0.0,3.5052940124847,0.0,0.0,93.3744346057078,0.0,38.75930462867788,0.3711908311425804,0,0.0,0.0,0.0,0.0,0.0,12.37302770475268,93.3744346057078,23.147310484256646,10.688927070585638,Fast,97.86221458588288,Li-ion,241.0,Model B,2.0
CSV_2,0,6047.743968654114,0.0,0.0,3.953232299908222,0.0,0.0,11.720448498678763,0.0,21.702069722395706,1.3164510905707338,0,0.0,0.0,0.0,0.0,0.0,43.881703019024464,11.720448498678763,25.427540429474824,11.678833037979503,Normal,97.6642333924041,Li-ion,143.0,Model A,2.0
CSV_2,0,5806.587706286025,0.0,0.0,4.128621384264991,0.0,0.0,52.91591214860354,0.0,27.711951850266665,2.488493993110949,0,0.0,0.0,0.0,0.0,0.0,82.94979977036496,52.91591214860354,32.931493169380204,13.59779272865106,Fast,97.2804414542698,LiFePO4,243.0,Model C,2.0
CSV_2,0,1883.7953227154474,0.0,0.0,3.6704376076034095,0.0,0.0,71.89498381875046,0.0,21.420697780880044,2.96564554915035,0,0.0,0.0,0.0,0.0,0.0,98.854851638345,71.89498381875046,18.92588604622134,8.630159863621596,Slow,98.27396802727569,LiFePO4,964.0,Model C,0.0
CSV_2,0,5063.447742406588,0.0,0.0,4.148924181357415,0.0,0.0,75.04362619284056,0.0,24.21586203100057,0.7061256059795261,0,0.0,0.0,0.0,0.0,0.0,23.537520199317537,75.04362619284056,15.451290234106946,9.420235420413944,Slow,98.1159529159172,LiFePO4,432.0,Model A,2.0
CSV_2,0,6205.948774496392,0.0,0.0,3.5421871732026924,0.0,0.0,72.32791883833971,0.0,24.587315540753448,1.9041529314507648,0,0.0,0.0,0.0,0.0,0.0,63.47176438169216,72.32791883833971,32.233297693982024,13.022327294033936,Slow,97.3955345411932,LiFePO4,596.0,Model B,2.0
